Index,Adsorbent,N_0.75,N_2,H_0.25,H_6,N_wc,H_wc,N_sw,N_3p,H_3p,N_3p_sim,H_3p_sim,N2 Isotherm,N2 Opt method,qm_N2,b_N2,Error_N2,H2 Isotherm,H2 Opt method,qm_H2,b_H2,Error_H2,N_4p,H_4p,N_4p_sim,H_4p_sim,N2 Isotherm_2,N2 Opt method_2,par_N2_2,Error_N2_2,H2 Isotherm_2,H2 Opt method_2,par_H2_2,Error_H2_2,N_5p,H_5p,N_5p_sim,H_5p_sim,N2 Isotherm_3,N2 Opt method_3,par_N2_3,Error_N2_3,H2 Isotherm_3,H2 Opt method_3,par_H2_3,Error_H2_3,x_N2,x_H2,Recovery
1318,FATQID_clean,0.892513212,1.881966712,1.016045054,13.53974157,0.9894535,12.52369652,0.079006506,8,10.0,4.756396257,18.37628057,Freu,COBYLA,1.09383738,0.706932594,1.441467452,Lang,SLSQP,32.70414529,0.128255515,2.270160168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07709499390052353,0.9229050060994765,-2.990336939777224
1337,FEBXIV_clean,0.502105794,1.18676862,0.247208951,5.130026163,0.684662826,4.882817212,0.140218811,8,10.0,3.835587613,8.032647484,Freu,COBYLA,0.642899212,0.859053584,0.358026072,Lang,BFGS,41.74922621,0.02382445,0.678466408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16729707443608077,0.8327029255639192,-0.6591302794161535
1358,FEVNOL_clean,1.150048124,1.711547559,1.566237616,3.570226315,0.561499435,2.003988699,0.280190919,8,3.0,2.396837384,3.323623958,Lang,SLSQP,2.699591382,0.989571954,3.79163068,Lang,SLSQP,3.78053919,2.829287367,1.68408136,12.0,NaN,2.551586191,NaN,Sips,COBYLA,[3.14755684 0.70904099 0.72374909],0.493713277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19586139236162772,0.8041386076383723,-0.36855048008245705
1360,FEWWEL_clean,0.645004713,1.392188843,0.564555141,6.137073874,0.74718413,5.572518733,0.134083736,8,10.0,3.391188806,8.05960836,Lang,BFGS,6.060495391,0.158804771,1.444171934,Lang,SLSQP,12.21915441,0.193761814,3.326112569,NaN,15.0,NaN,9.832086875,NaN,NaN,NaN,NaN,Sips,trust-constr,[21.41245689  0.08694623  0.84149144],0.536402982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10587773185778371,0.8941222681422163,-1.8149522172210633
1361,FEWWIP_clean,0.802384397,1.707219638,0.755590899,6.963760226,0.904835241,6.208169327,0.145749124,8,10.0,3.846416727,8.905455907,Lang,SLSQP,6.331093432,0.193507078,1.125200152,Lang,SLSQP,12.30999309,0.261576064,3.934115032,NaN,15.0,NaN,10.59841352,NaN,NaN,NaN,NaN,Sips,CG,[20.68717298  0.11670053  0.81141374],0.372216041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09739913609534526,0.9026008639046548,-2.089010505599992
1402,FIJFIO_clean,1.523497973,2.562409339,2.112953853,7.895636749,1.038911366,5.782682896,0.179659059,8,10.0,3.846467112,8.589312914,Lang,BFGS,4.566807034,0.667474305,1.2066269,Lang,SLSQP,9.321936889,1.172393846,2.371692096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03837500000000001,0.961625,-7.352877307274699
1430,FISGOF_clean,0.697703631,1.342079638,0.292199902,6.441522918,0.644376007,6.149323016,0.104788121,8,10.0,3.746025648,10.49665287,Freu,Powell,0.855807768,0.710000466,1.095764065,Freu,COBYLA,1.122546684,0.970953155,0.270920033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1591172225730091,0.8408827774269909,-0.761558268865085
1441,FOFTIF_clean,0.527733717,1.068375359,0.731827833,6.77079216,0.540641642,6.038964327,0.089525556,8,10.0,2.544201354,8.160844017,Freu,COBYLA,0.638982607,0.664576684,1.589802114,Lang,SLSQP,11.03253871,0.284182435,1.424656022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08376191063091298,0.916238089369087,-2.6462002138672256
1442,FOFTOL_clean,0.636825635,1.322884866,1.05640239,7.430452297,0.686059231,6.374049907,0.107633175,8,10.0,2.922433798,8.571446553,Lang,CG,4.64825048,0.211670412,1.506345537,Lang,SLSQP,10.48373426,0.448228867,1.626242693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03450104159957267,0.9654989584004273,-8.328210720961595
1455,FOPFAS_clean,1.274800218,2.346574046,0.494442086,9.810815506,1.071773828,9.31637342,0.115041957,8,10.0,4.935537231,14.21403285,Freu,COBYLA,1.502784093,0.571957973,1.776345994,Lang,COBYLA,49.26492339,0.040652558,0.642460108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18664880345146806,0.8133511965485319,-0.4525518540850033
1467,FORKUU_clean,0.631547076,1.534600009,0.294926081,5.620591295,0.903052933,5.325665214,0.169566223,8,10.0,4.613703537,8.412531759,Lang,BFGS,13.26858267,0.066634417,0.37323864,Lang,SLSQP,28.59132793,0.041689963,0.712879962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18048248300203795,0.819517516997962,-0.5135679713742789
1468,FORPOS_clean,0.800114527,1.46912698,0.205610561,4.718686613,0.669012453,4.513076052,0.148238684,8,10.0,2.553583958,7.365323632,Lang,TNC,3.302230159,0.42636693,1.670930535,Lang,Powell,42.56093904,0.02092519,0.265452442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16000748409493876,0.8399925159050612,-0.7499025554051801
1469,FORQEJ_clean,0.776125604,1.51572774,0.206071296,4.717266014,0.739602136,4.511194718,0.163948174,8,10.0,2.58202409,7.330323149,Lang,COBYLA,3.400595996,0.394397074,0.517542948,Lang,TNC,40.32866956,0.022212174,0.246049615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15888112037888047,0.8411188796211195,-0.7646713417245989
1473,FOTNIN_clean,1.359614488,2.868883376,0.510606443,6.484460219,1.509268888,5.973853776,0.25264577,8,10.0,6.661980522,9.859536594,Lang,CG,11.16729956,0.184836543,1.580548687,Freu,CG,1.553397653,0.802573861,0.364268837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.24169116604721333,0.7583088339527867,-0.04583719567234046
1490,FUNCEX_clean,0.664863509,1.216425208,0.48290891,5.197310329,0.551561699,4.714401419,0.116995065,8,10.0,2.7293267,7.31711962,Freu,COBYLA,0.789392975,0.596692678,0.634231698,Freu,COBYLA,1.341231412,0.736940004,1.473485386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.16121877193194667,0.8387812280680533,-0.734250542532185
1535,FUWXOL_SL,0.555685646,1.162500188,0.35730366,3.573714053,0.606814542,3.216410393,0.188662039,8,10.0,2.324252839,4.331287224,Lang,SLSQP,3.465111619,0.254659399,0.221980783,Lang,SLSQP,6.059299635,0.250649566,0.953610025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1263794150536886,0.8736205849463115,-1.30422700979475
1540,FUYCIN_clean,0.306029739,0.810121542,0.291368821,6.970492101,0.504091803,6.67912328,0.07547275,8,10.0,2.879084376,11.71223683,Lang,CG,22.10912048,0.018714763,0.279230059,Lang,LeftInv,-2315.26456,-0.000503324,0.215650811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09832806272444722,0.9016719372755528,-2.056678877803793
1551,GADNUX_clean,1.432917299,2.435831074,1.277396155,12.36018043,1.002913775,11.08278428,0.090492944,8,10.0,4.433117309,16.1861122,Freu,COBYLA,1.643762022,0.47721536,2.84092597,Freu,COBYLA,3.317163398,0.688475857,3.758998149,NaN,15.0,NaN,19.38821692,NaN,NaN,NaN,NaN,Lang,DiffEv,[30.33309275  0.1164907 ],1.28699256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.19434910701278874,0.8056508929872113,-0.3817933191981806
1553,GAFGEC_clean,0.899896848,1.928177131,6.802143,12.82263367,1.028280283,6.02049067,0.170796757,8,3.0,4.236395868,12.07467228,Lang,BFGS,6.872242927,0.200902971,0.720624133,Lang,trust-constr,13.33582356,4.164356043,2.616133016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.007312500000000003,0.9926875,-44.250712250712226
1554,GAFROX_clean,1.003813685,1.938209263,1.003384204,12.72609169,0.934395578,11.72270749,0.079708171,8,10.0,4.312641461,16.38035289,Freu,COBYLA,1.19842358,0.615924015,1.772502283,Lang,SLSQP,26.98360581,0.154484213,0.953366524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09307273953819256,0.9069272604618075,-2.2480948591456196
1559,GAGZEV_clean,1.446086206,2.505347983,0.244308999,5.28629195,1.059261777,5.041982951,0.21008833,8,10.0,5.266579598,8.55978419,Freu,COBYLA,1.692099498,0.546116963,0.523559638,Freu,COBYLA,0.929829925,0.964170578,0.376732411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39239112483451677,0.6076088751654832,0.4838407932716535
1566,GAMXAV_clean,1.354933182,2.168529728,0.564662896,7.596479511,0.813596546,7.031816615,0.115702185,8,10.0,3.854589879,10.13520565,Freu,COBYLA,1.538561807,0.441772363,1.818881968,Lang,BFGS,17.92553368,0.130099858,1.580041693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3094001974739451,0.6905998025260549,0.2559800024215013
1567,GANBAZ_clean,1.134525325,2.373251122,0.979988231,9.100380252,1.238725797,8.120392021,0.152545073,8,10.0,5.01446772,10.51521195,Lang,L-BFGS-B,7.759703621,0.228325921,0.88345768,Lang,COBYLA,14.01067955,0.300923887,0.506391908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09409765836705515,0.9059023416329448,-2.209085671750408
1568,GANBAZ01_clean,1.200710684,2.439750248,1.102568727,9.280970548,1.239039564,8.178401821,0.151501429,8,10.0,4.949412273,10.63288323,Lang,SLSQP,7.310541218,0.262026572,1.139933018,Lang,COBYLA,13.66058098,0.351288261,0.097444158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0840462065637524,0.9159537934362476,-2.6327389852368888
1569,GANBAZ02_clean,0.348483589,0.848948544,0.248792654,4.956691218,0.500464955,4.707898564,0.106303258,8,10.0,2.589589864,7.044359464,Lang,SLSQP,7.736634892,0.062890192,0.397882824,Lang,COBYLA,23.50965962,0.04288306,1.240759822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11845938351643384,0.8815406164835662,-1.4805706685146087
1579,GATQOK_clean,1.035322847,1.761394922,3.500789168,12.88826868,0.726072075,9.387479512,0.077344731,8,10.0,3.377752087,14.29442649,Freu,COBYLA,1.195372755,0.499646176,1.757402375,Lang,trust-constr,15.52150109,1.164919084,3.693467355,NaN,4.5,NaN,12.05136522,NaN,NaN,NaN,NaN,Quad,CG,[9.13975873 2.26760057 0.32918092],0.063681811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12204041333480181,0.8779595866651981,-1.3980023301970514
1580,GAVYAG_clean,1.501140598,2.203212468,1.458063772,7.19883145,0.70207187,5.740767678,0.122295816,8,10.0,2.952237829,8.116619736,Lang,CG,3.280262908,1.125004601,2.695246723,Lang,SLSQP,9.193084817,0.754006395,2.861858864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.031000000000000007,0.969,-9.419354838709674
1606,GERWEH_clean,1.144115115,2.415652615,3.202384923,13.37095044,1.2715375,10.16856552,0.125045907,8,10.0,5.498804621,14.83549461,Lang,BFGS,9.070062451,0.19246737,1.396341882,Lang,SLSQP,16.35927197,0.97359866,2.963757814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025625000000000002,0.974375,-11.67479674796748
1630,GISNED_clean,0.390486314,0.995200044,0.351496538,7.316149479,0.60471373,6.964652941,0.086826111,8,10.0,3.272288999,11.23791083,Lang,CG,13.83351118,0.038730006,0.013839653,Lang,SLSQP,54.61090982,0.025909986,0.166566008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09924991082670301,0.900750089173297,-2.02519193441583
1649,GIZXET_clean,0.499771508,1.199532654,2.406322996,10.11596408,0.699761146,7.709641084,0.090764426,8,10.0,3.318364624,10.90726919,Lang,SLSQP,7.965836187,0.089251911,0.143886985,Lang,trust-constr,11.99369957,1.003954717,1.155510487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.021946888485663923,0.978053111514336,-13.854848515363454
1661,GONSUZ_clean,1.05060801,1.835885186,5.825651228,8.361297399,0.785277176,2.535646171,0.309695093,8,3.0,2.670296705,8.009545763,Lang,COBYLA,3.177000237,0.658852221,1.056473114,Lang,SLSQP,8.522578734,8.640422917,4.47323975,NaN,4.5,NaN,8.238553978,NaN,NaN,NaN,NaN,Sips,DiffEv,[9.11050879 3.95630164 0.57878195],0.504798434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0007628141798154136,0.9992371858201846,-435.6450844170991
1670,GOSDEZ_clean,0.735358973,1.557356345,1.004418567,8.920036447,0.821997372,7.91561788,0.103845004,8,10.0,3.224253134,10.91745389,Lang,SLSQP,4.961400387,0.232007298,0.351276321,Lang,Powell,14.61628642,0.295159466,2.45449734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03190922347219578,0.9680907765278042,-9.112967048240806
1671,GOSDID_clean,0.711991059,1.29254946,1.708534461,8.124406979,0.580558401,6.415872518,0.090487833,8,10.0,2.401245502,9.292916543,Lang,SLSQP,3.182308463,0.384290923,3.08977514,Lang,SLSQP,10.4865308,0.778552609,3.905721983,12.0,15.0,2.836825826,10.2044643,Sips,CG,[7.3741572 0.1283669 0.6371247],1.538223316,Quad,COBYLA,[7.17033528 1.21224274 0.0699029 ],0.329766439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06795830078070966,0.9320416992192904,-3.571635294545483
1687,GUFBUG_clean,0.831334891,1.425163854,1.769351523,6.749978541,0.593828963,4.980627018,0.119227752,8,10.0,2.385632313,7.457134864,Lang,SLSQP,2.957680854,0.521291602,3.13904876,Lang,SLSQP,8.127012353,1.113207291,3.235283,12.0,4.5,2.654837028,6.349014781,Quad,CG,[1.95097116 0.87493679 0.05593452],0.452587935,Quad,COBYLA,[4.6527195  2.20921877 0.37559259],0.344522844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020750000000000005,0.97925,-14.730923694779113
1690,GUGNON_clean,0.540345213,1.262873484,1.198403454,9.737401865,0.722528271,8.538998411,0.084615108,8,10.0,3.434534472,11.10399397,Lang,BFGS,7.702280338,0.100595698,0.542724282,Lang,COBYLA,14.09028905,0.37193557,0.042487398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03821799948031956,0.9617820005196804,-7.388560482824786
1692,GUJREK_clean,0.921814096,1.5222557,0.360087144,4.845992909,0.600441604,4.485905765,0.133850695,8,10.0,2.467601763,6.045225677,Lang,CG,2.985503493,0.595576749,3.761951724,Lang,COBYLA,10.15706606,0.147120224,0.851322479,12.0,NaN,2.80908271,NaN,Quad,COBYLA,[2.17718332 0.88453301 0.0404    ],1.474425396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12317646256850039,0.8768235374314997,-1.3728113828129143
1693,GUJREK01_clean,0.898386025,1.510544219,0.365634598,4.860344412,0.612158194,4.494709814,0.136195265,8,10.0,2.496929858,6.07147261,Lang,L-BFGS-B,3.060228448,0.554086644,3.54246353,Lang,COBYLA,10.1214274,0.150014539,0.665396914,12.0,NaN,2.786518183,NaN,Quad,Powell,[2.15274349 0.86679516 0.04258641],0.734758763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12021973028741748,0.8797802697125825,-1.439367391717461
1730,HABQUY_clean,1.490305958,2.422041675,0.245334529,5.419660761,0.931735717,5.174326232,0.180068994,8,10.0,5.280842782,8.737228623,Freu,SLSQP,1.737995319,0.534447951,1.450780514,Lang,DiffEv,77.68249204,0.012672703,0.473449515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.397625079371253,0.602374920628747,0.49502269694083356
1731,HABRAF_manual,1.429793926,2.430225072,0.308810284,6.534795616,1.000431146,6.225985332,0.160686396,8,10.0,4.919284404,10.08991872,Freu,COBYLA,1.661491586,0.522090403,0.732594126,Lang,BFGS,53.81894317,0.023073629,0.058624963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3396773898892821,0.6603226101107179,0.35201004466232866
1739,HADQUA_clean,0.444245286,1.016144566,0.443515771,4.353310381,0.57189928,3.90979461,0.146273484,8,10.0,2.515955547,5.572265173,Lang,SLSQP,4.861094987,0.134104898,0.33200851,Lang,Powell,7.920881265,0.237257471,3.368887814,NaN,15.0,NaN,6.637368188,NaN,NaN,NaN,NaN,Quad,Powell,[6.29905237e+00 2.41739066e-01 5.70471575e-03],0.949263435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10889320755914245,0.8911067924408576,-1.7277697492652044
1740,HAFDUQ_clean,1.047575763,1.832857165,1.310716104,10.65020847,0.785281402,9.339492366,0.084081808,8,10.0,3.691064588,12.3842535,Freu,COBYLA,1.220897711,0.532145176,1.470949568,Lang,SLSQP,15.80889007,0.361622231,0.892759077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12854500172717714,0.8714549982728228,-1.2597922557953458
1741,HAFFAY_clean,1.07852754,1.814830962,1.318005213,10.39188628,0.736303422,9.073881067,0.081145368,8,10.0,3.642478292,12.12806737,Freu,COBYLA,1.250486262,0.514255996,0.64913217,Lang,SLSQP,15.35792505,0.375499305,1.307844693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1420733671659668,0.8579266328340331,-1.0128722925524887
1742,HAFFEC_clean,1.077613126,1.960196711,1.388145781,10.85872708,0.882583585,9.470581299,0.093192124,8,10.0,3.788719142,12.59273717,Freu,COBYLA,1.255571851,0.531230145,3.102701723,Lang,SLSQP,15.87916537,0.383173972,1.067533355,12.0,NaN,4.534673425,NaN,Sips,trust-constr,[13.87844037  0.10094201  0.63186088],1.200623624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08716152701121127,0.9128384729887887,-2.4909839401634684
1744,HAFVOB_clean,1.735048096,2.99088983,0.57877186,6.765604997,1.255841734,6.186833137,0.202986198,8,10.0,5.230677623,8.276760815,Lang,SLSQP,6.607927443,0.474745847,3.757028017,Lang,COBYLA,12.5603188,0.193321799,0.153669432,12.0,NaN,5.911839043,NaN,Sips,CG,[9.69017665 0.26758166 0.7106904 ],0.475645213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2209268163895181,0.7790731836104818,-0.17546192647627823
1754,HAJMIQ_clean,0.789296249,1.81157252,1.143014019,13.36208429,1.022276271,12.21907027,0.083662361,8,10.0,4.337451225,17.03646694,Lang,L-BFGS-B,8.107868418,0.14379868,0.009787177,Lang,TNC,26.47614091,0.180477277,1.462653965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.035220497974361206,0.9647795020256388,-8.130852368299381
1807,HEXVEM_clean,0.411837549,1.076317753,0.193882772,4.429810429,0.664480204,4.235927657,0.156867694,8,10.0,3.81457578,7.411099587,Lang,CG,26.25737703,0.021246099,0.102849126,Freu,trust-constr,0.762411222,0.98769337,0.359115161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18749753942278174,0.8125024605772182,-0.4444677746679375
1817,HIFGIO_SL,0.499846281,1.144777369,0.649251177,6.820188352,0.644931088,6.170937175,0.104511044,8,10.0,2.957041152,8.959576465,Lang,trust-constr,6.016885916,0.120800314,0.611765308,Lang,SLSQP,13.33670995,0.204690491,3.688711398,NaN,15.0,NaN,11.08220383,NaN,NaN,NaN,NaN,Sips,trust-constr,[28.54175339  0.07129266  0.80737845],0.885018916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07063191646733949,0.9293680835326605,-3.3859685064725875
1826,HIHGEM_manual,3.180382832,4.27548019,2.804470533,6.054493262,1.095097358,3.250022729,0.336950677,8,3.0,8.117941369,4.360482808,Freu,BFGS,3.56401059,0.395870762,4.838800663,Freu,trust-constr,3.923227793,0.242156352,13.4739115,12.0,4.5,10.76169421,5.24206664,Freu,CG,[3.367219  0.4533682],5.017841424,Freu,Powell,[3.68335192 0.24775369],9.375458979,16.0,1.5,13.07011363,3.540932411,Pel,trust-constr,[2.61151423 0.07967274 0.81323122 0.89824067],1.0365983788361708,Pel,DiffEv,[2.86407558 0.03738774 0.40198054 1.12028844],0.6144870211398603,0.20271487595583496,0.7972851240441651,-0.31101236039836855
1831,HIMSAY_clean,0.416765115,0.923750887,0.383297797,4.808201944,0.506985772,4.424904147,0.114575538,8,10.0,2.236842649,6.281548805,Lang,SLSQP,4.080190227,0.151683567,0.822841003,Lang,L-BFGS-B,10.37532729,0.153441346,1.61639867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07675230682757953,0.9232476931724205,-3.009641452846724
1845,HIYGIH_clean,1.152903141,2.124017551,0.829383369,11.03358895,0.97111441,10.20420558,0.095168056,8,10.0,4.086795401,14.88658068,Lang,CG,5.547087057,0.349826985,3.13702826,Lang,CG,26.32883126,0.13010184,2.089882476,12.0,NaN,4.815975199,NaN,Sips,TNC,[10.80380072  0.14558296  0.68780551],0.978820479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08898040565210796,0.911019594347892,-2.412809774134469
1863,HOGLEV_clean,1.538752753,2.739925246,2.139947505,12.89688457,1.201172493,10.75693706,0.111664918,8,10.0,4.825813814,16.41718833,Lang,L-BFGS-B,6.194761251,0.44065003,2.845900726,Freu,COBYLA,4.601980756,0.55245361,2.076815009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.011562500000000003,0.9884375,-27.495495495495486
1864,HOGLEV01_clean,0.90131736,2.05908534,2.195816356,14.0649704,1.15776798,11.86915404,0.097544271,8,10.0,5.007634437,17.20576719,Lang,SLSQP,9.471640933,0.140222555,0.216643112,Freu,COBYLA,4.759860315,0.558179665,4.326237024,NaN,15.0,NaN,19.45636243,NaN,NaN,NaN,NaN,Quad,SLSQP,[15.19471357  0.64335855  0.02387489],2.256804258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027968872229013755,0.9720311277709862,-10.584677897292801
